PSG4	PSG11
PSG4	PSG1
PSG3	ANKRD46
PSG3	PSG1
PSG3	PSG9
PSG1	KLHL25
PSG1	EEF1A2
PSG1	PCOLCE2
PSG1	IKBKB
PSG1	MEGF8
PSG1	SORL1
PSG1	SMG6
PSG1	SDF2
PSG1	TCTN1
PSG1	NID1
PSG1	SDF2L1
PSG1	ANKRD46
PSG1	CELSR3
PSG1	CHUK
PSG1	TUBB1
PSG1	TUBA4A
PSG1	PSG9
HOXC9	AHCYL1
HOXC9	AHCYL2
HOXC9	MAPK14
HOXC9	IDE
HOXC8	MAPK8IP1
HOXC4	ANKHD1
HOXC4	HOXB5
HOXC4	ANKHD1-EIF4EBP3
HOXC4	ANKRD28
CD151	NCEH1
E2F8	TTC33
C5orf64	C17orf90
ZSCAN5A	ZMYM2
ZSCAN5A	KDM1A
ZSCAN5A	HDAC3
ZSCAN5A	OBSL1
ZSCAN5A	ZMYM4
ZSCAN5A	CSNK2A2
ZSCAN5A	RCOR3
ZSCAN5A	RCOR2
ZSCAN5A	RCOR1
ZSCAN5A	CSNK2A1
ZSCAN5A	IPO8
ZSCAN5A	CSNK2B
ZSCAN5A	SCAND1
ZSCAN5A	NCOR2
ZSCAN5A	NCOR1
RBMX2	C16orf88
RBMX2	WDR46
RBMX2	JPH4
RBMX2	ZNF512
RBMX2	GPATCH4
ABHD14A	GPR114
ABHD14A	CEACAM21
ABHD14A	LIPG
ABHD14A	TCTN2
ABHD14A	A4GNT
ABHD14A	HTR3A
ABHD14A	CD1E
ABHD14A	A4GALT
ABHD14A	GABRG2
ABHD14A	HDAC10
ABHD14A	SLC39A5
MFSD4	SMAP2
MFSD4	SLC7A2
MFSD4	C5orf32
MFSD4	ATP11C
MFSD4	SLC25A24
MFSD4	GOLGA7
MFSD4	GK
MFSD4	HIP1R
POLR2E	RECQL5
POLR2E	C19orf2
POLR2E	HELB
POLR2E	POLR3F
POLR2E	POLR1A
POLR2E	POLR3D
POLR2E	POLR1C
POLR2E	POLR3B
POLR2E	POLR1E
POLR2E	POLR3A
POLR2E	RPRD1B
POLR2E	POLR3K
POLR2E	POLR3H
POLR2E	POLR3G
POLR2E	GPN3
POLR2E	C11orf84
POLR2E	POLR2D
POLR2E	POLR2G
POLR2E	POLR2A
POLR2E	POLR2L
POLR2E	POLR2I
POLR2E	CSNK2A2
POLR2E	CSNK2A1
POLR2E	GRINL1A
POLR2E	SUPT6H
POLR2E	PPP1CA
POLR2E	CD3EAP
POLR2E	LMO2
POLR2E	RPAP2
POLR2E	POLR1B
POLR2E	PIH1D1
POLR2E	POLR3E
POLR2E	BRMS1
POLR2E	CSNK2B
POLR2E	POLR3C
POLR2D	RECQL5
POLR2D	GRINL1A
POLR2D	ASB6
POLR2D	GPN3
POLR2D	MED21
POLR2D	LMO2
POLR2D	RPAP2
POLR2D	PIH1D1
POLR2D	SYDE1
POLR2D	RPRD1A
POLR2D	POLR2G
POLR2D	RPRD1B
POLR2D	POLR2A
POLR2D	POLR2B
POLR2D	POLR2L
POLR2D	MED1
POLR2D	POLR2J
POLR2G	RECQL5
POLR2G	RPRD1A
POLR2G	PIH1D1
POLR2G	RPRD2
POLR2G	GPN3
POLR2G	GPN1
POLR2G	MED30
POLR2G	POLR2A
POLR2G	SCAF1
POLR2G	POLR2C
POLR2G	POLR2B
POLR2G	POLR2L
POLR2G	MED26
POLR2G	POLR2I
POLR2G	POLR2H
POLR2G	POLR2J
POLR2G	GRINL1A
POLR2G	LMO2
POLR2G	RPAP2
POLR2G	RPRD1B
POLR2F	LMO2
POLR2F	GRINL1A
POLR2A	GRINL1A
POLR2A	WWP2
POLR2A	GPR156
POLR2A	C7orf60
POLR2A	MED21
POLR2A	LMO2
POLR2A	NFKBIA
POLR2A	ASB6
POLR2A	PIH1D1
POLR2A	GPN3
POLR2A	COLQ
POLR2A	MED18
POLR2A	MED19
POLR2A	SYDE1
POLR2A	RPRD1B
POLR2A	MED1
POLR2C	GRINL1A
POLR2C	LMO2
POLR2C	PIH1D1
POLR2C	GPN3
POLR2C	RPRD1B
POLR2B	GRINL1A
POLR2B	ASB6
POLR2B	LMO2
POLR2B	PIH1D1
POLR2B	GPN3
POLR2B	GPN2
POLR2B	RPRD1B
POLR2L	GRINL1A
POLR2L	POLR1C
POLR2L	LMO2
POLR2L	POLR3D
POLR2L	PIH1D1
POLR2L	GPN3
POLR2L	GPN2
POLR2L	RCCD1
POLR2L	ASB6
POLR2L	RPRD1B
AKR7A2	AKR7A3
AKR7A3	COMMD9
AKR7A3	GNB2
AKR7A3	AKR7L
AKR7A3	C20orf195
POLR2I	GRINL1A
POLR2I	MED21
POLR2I	LMO2
POLR2I	SYDE1
POLR2I	PIH1D1
POLR2I	GPN3
POLR2I	RPRD1B
F11R	MBLAC2
F11R	PICK1
POLR2J	GRINL1A
